     11980.00     0.000000
     11985.00     0.000028
     11990.00     0.000002
     11995.00     0.000000
     12000.00     0.000001
     12005.00     0.000004
     12010.00     0.000000
     12015.00     0.000004
     12020.00     0.000001
     12025.00     0.000007
     12030.00     0.000005
     12035.00     0.000002
     12040.00     0.000000
     12045.00     0.000000
     12050.00     0.000004
     12055.00     0.000000
     12060.00     0.000004
     12065.00     0.000002
     12070.00     0.000010
     12075.00     0.000000
     12080.00     0.000004
     12085.00     0.000000
     12090.00     0.000009
     12095.00     0.000000
     12100.00     0.000000
     12105.00     0.000000
     12110.00     0.000000
     12115.00     0.000005
     12120.00     0.000009
     12125.00     0.000005
     12130.00     0.000000
     12135.00     0.000004
     12140.00     0.000000
     12145.00     0.000008
     12150.00     0.000000
     12155.00     0.000002
     12160.00     0.000007
     12165.00     0.000003
     12170.00     0.000000
     12175.00     0.000004
     12180.00     0.000000
     12185.00     0.000000
     12190.00     0.000000
     12195.00     0.000000
     12200.00     0.000000
     12205.00     0.000000
     12210.00     0.000002
     12215.00     0.000001
     12220.00     0.000007
     12225.00     0.000000
     12230.00     0.000000
     12235.00     0.000008
     12240.00     0.000000
     12245.00     0.000000
     12250.00     0.000001
     12255.00     0.000000
     12260.00     0.000001
     12265.00     0.000008
     12270.00     0.000002
     12275.00     0.000001
     12280.00     0.000000
     12285.00     0.000003
     12290.00     0.000004
     12295.00     0.000001
     12300.00     0.000003
     12305.00     0.000000
     12310.00     0.000008
     12315.00     0.000005
     12320.00     0.000000
     12325.00     0.000000
     12330.00     0.000000
     12335.00     0.000001
     12340.00     0.000003
     12345.00     0.000000
     12350.00     0.000005
     12355.00     0.000001
     12360.00     0.000011
     12365.00     0.000000
     12370.00     0.000000
     12375.00     0.000000
     12380.00     0.000000
     12385.00     0.000000
     12390.00     0.000011
     12395.00     0.000009
     12400.00     0.000000
     12405.00     0.000000
     12410.00     0.000006
     12415.00     0.000000
     12420.00     0.000000
     12425.00     0.000000
     12430.00     0.000013
     12435.00     0.000009
     12440.00     0.000010
     12445.00     0.000001
     12450.00     0.000000
     12455.00     0.000003
     12460.00     0.000000
     12465.00     0.000002
     12470.00     0.000000
     12475.00     0.000000
     12480.00     0.000000
     12485.00     0.000003
     12490.00     0.000016
     12495.00     0.000000
     12500.00     0.000007
     12505.00     0.000005
     12510.00     0.000009
     12515.00     0.000004
     12520.00     0.000000
     12525.00     0.000000
     12530.00     0.000000
     12535.00     0.000001
     12540.00     0.000002
     12545.00     0.000004
     12550.00     0.000010
     12555.00     0.000005
     12560.00     0.000000
     12565.00     0.000000
     12570.00     0.000004
     12575.00     0.000004
     12580.00     0.000000
     12585.00     0.000008
     12590.00     0.000010
     12595.00     0.000000
     12600.00     0.000000
     12605.00     0.000000
     12610.00     0.000000
     12615.00     0.000000
     12620.00     0.000000
     12625.00     0.000000
     12630.00     0.000000
     12635.00     0.000002
     12640.00     0.000000
     12645.00     0.000000
     12650.00     0.000003
     12655.00     0.000021
     12660.00     0.000006
     12665.00     0.000011
     12670.00     0.000004
     12675.00     0.000000
     12680.00     0.000000
     12685.00     0.000002
     12690.00     0.000000
     12695.00     0.000005
     12700.00     0.000012
     12705.00     0.000001
     12710.00     0.000017
     12715.00     0.000009
     12720.00     0.000010
     12725.00     0.000000
     12730.00     0.000008
     12735.00     0.000000
     12740.00     0.000003
     12745.00     0.000007
     12750.00     0.000001
     12755.00     0.000002
     12760.00     0.000000
     12765.00     0.000000
     12770.00     0.000003
     12775.00     0.000005
     12780.00     0.000008
     12785.00     0.000000
     12790.00     0.000007
     12795.00     0.000003
     12800.00     0.000012
     12805.00     0.000011
     12810.00     0.000007
     12815.00     0.000014
     12820.00     0.000005
     12825.00     0.000014
     12830.00     0.000009
     12835.00     0.000000
     12840.00     0.000000
     12845.00     0.000000
     12850.00     0.000005
     12855.00     0.000011
     12860.00     0.000000
     12865.00     0.000000
     12870.00     0.000000
     12875.00     0.000004
     12880.00     0.000001
     12885.00     0.000000
     12890.00     0.000000
     12895.00     0.000018
     12900.00     0.000012
     12905.00     0.000003
     12910.00     0.000005
     12915.00     0.000002
     12920.00     0.000005
     12925.00     0.000020
     12930.00     0.000007
     12935.00     0.000009
     12940.00     0.000009
     12945.00     0.000011
     12950.00     0.000007
     12955.00     0.000003
     12960.00     0.000008
     12965.00     0.000015
     12970.00     0.000009
     12975.00     0.000013
     12980.00     0.000014
     12985.00     0.000005
     12990.00     0.000014
     12995.00     0.000014
     13000.00     0.000020
     13005.00     0.000010
     13010.00     0.000012
     13015.00     0.000011
     13020.00     0.000017
     13025.00     0.000006
     13030.00     0.000023
     13035.00     0.000016
     13040.00     0.000025
     13045.00     0.000009
     13050.00     0.000019
     13055.00     0.000032
     13060.00     0.000030
     13065.00     0.000039
     13070.00     0.000030
     13075.00     0.000028
     13080.00     0.000032
     13085.00     0.000039
     13090.00     0.000024
     13095.00     0.000032
     13100.00     0.000043
     13105.00     0.000032
     13110.00     0.000025
     13115.00     0.000034
     13120.00     0.000031
     13125.00     0.000039
     13130.00     0.000042
     13135.00     0.000029
     13140.00     0.000036
     13145.00     0.000048
     13150.00     0.000031
     13155.00     0.000030
     13160.00     0.000045
     13165.00     0.000043
     13170.00     0.000049
     13175.00     0.000036
     13180.00     0.000048
     13185.00     0.000033
     13190.00     0.000039
     13195.00     0.000038
     13200.00     0.000039
     13205.00     0.000037
     13210.00     0.000052
     13215.00     0.000045
     13220.00     0.000032
     13225.00     0.000043
     13230.00     0.000044
     13235.00     0.000040
     13240.00     0.000055
     13245.00     0.000042
     13250.00     0.000043
     13255.00     0.000034
     13260.00     0.000051
     13265.00     0.000037
     13270.00     0.000044
     13275.00     0.000055
     13280.00     0.000063
     13285.00     0.000058
     13290.00     0.000068
     13295.00     0.000064
     13300.00     0.000065
     13305.00     0.000056
     13310.00     0.000062
     13315.00     0.000057
     13320.00     0.000057
     13325.00     0.000060
     13330.00     0.000058
     13335.00     0.000057
     13340.00     0.000081
     13345.00     0.000077
     13350.00     0.000082
     13355.00     0.000081
     13360.00     0.000077
     13365.00     0.000095
     13370.00     0.000084
     13375.00     0.000092
     13380.00     0.000091
     13385.00     0.000105
     13390.00     0.000107
     13395.00     0.000100
     13400.00     0.000115
     13405.00     0.000129
     13410.00     0.000133
     13415.00     0.000123
     13420.00     0.000144
     13425.00     0.000149
     13430.00     0.000148
     13435.00     0.000159
     13440.00     0.000178
     13445.00     0.000177
     13450.00     0.000195
     13455.00     0.000213
     13460.00     0.000225
     13465.00     0.000241
     13470.00     0.000249
     13475.00     0.000272
     13480.00     0.000288
     13485.00     0.000318
     13490.00     0.000331
     13495.00     0.000355
     13500.00     0.000372
     13505.00     0.000401
     13510.00     0.000443
     13515.00     0.000467
     13520.00     0.000500
     13525.00     0.000538
     13530.00     0.000583
     13535.00     0.000622
     13540.00     0.000680
     13545.00     0.000732
     13550.00     0.000799
     13555.00     0.000868
     13560.00     0.000925
     13565.00     0.000999
     13570.00     0.001084
     13575.00     0.001157
     13580.00     0.001256
     13585.00     0.001355
     13590.00     0.001459
     13595.00     0.001584
     13600.00     0.001700
     13605.00     0.001839
     13610.00     0.001973
     13615.00     0.002144
     13620.00     0.002313
     13625.00     0.002488
     13630.00     0.002664
     13635.00     0.002844
     13640.00     0.003034
     13645.00     0.003219
     13650.00     0.003455
     13655.00     0.003678
     13660.00     0.003885
     13665.00     0.004122
     13670.00     0.004348
     13675.00     0.004602
     13680.00     0.004856
     13685.00     0.005124
     13690.00     0.005396
     13695.00     0.005668
     13700.00     0.005916
     13705.00     0.006192
     13710.00     0.006489
     13715.00     0.006780
     13720.00     0.007087
     13725.00     0.007422
     13730.00     0.007739
     13735.00     0.008042
     13740.00     0.008380
     13745.00     0.008701
     13750.00     0.009084
     13755.00     0.009491
