9348.000000 0.000000
9352.000000 -0.001507
9356.000000 -0.001559
9360.000000 -0.001091
9364.000000 -0.000749
9368.000000 -0.000571
9372.000000 -0.000253
9376.000000 0.000046
9380.000000 0.000344
9384.000000 0.000636
9388.000000 0.000924
9392.000000 0.001385
9396.000000 0.001980
9400.000000 0.002591
9404.000000 0.002431
9408.000000 0.002258
9412.000000 0.002196
9416.000000 0.002035
9420.000000 0.002005
9424.000000 0.001980
9428.000000 0.001872
9432.000000 0.001554
9436.000000 0.001437
9440.000000 0.001627
9444.000000 0.001360
9448.000000 0.001105
9452.000000 0.001444
9456.000000 0.001879
9460.000000 0.001916
9464.000000 0.001876
9468.000000 0.002129
9472.000000 0.002574
9476.000000 0.002855
9480.000000 0.003104
9484.000000 0.003115
9488.000000 0.003140
9492.000000 0.003883
9496.000000 0.004300
9500.000000 0.003794
9504.000000 0.003673
9508.000000 0.004304
9512.000000 0.005903
9516.000000 0.007139
9520.000000 0.007186
9524.000000 0.006645
9528.000000 0.006908
9532.000000 0.008006
9536.000000 0.009254
9540.000000 0.010214
9544.000000 0.010506
9548.000000 0.010313
9552.000000 0.011235
9556.000000 0.013873
9560.000000 0.014900
9564.000000 0.016736
9568.000000 0.019117
9572.000000 0.019495
9576.000000 0.022582
9580.000000 0.027331
9584.000000 0.028593
9588.000000 0.028609
9592.000000 0.030083
9596.000000 0.028733
9600.000000 0.031447
9604.000000 0.040014
9608.000000 0.047154
9612.000000 0.052276
9616.000000 0.060217
9620.000000 0.066943
9624.000000 0.069403
9628.000000 0.071515
9632.000000 0.079234
9636.000000 0.091775
9640.000000 0.096432
9644.000000 0.094019
9648.000000 0.099440
9652.000000 0.107059
9656.000000 0.122953
9660.000000 0.135849
9664.000000 0.140661
9668.000000 0.141434
9672.000000 0.150625
9676.000000 0.165536
9680.000000 0.183259
9684.000000 0.192757
9688.000000 0.197125
9692.000000 0.211764
9696.000000 0.223804
9700.000000 0.232039
9704.000000 0.237821
9708.000000 0.243745
9712.000000 0.259296
9716.000000 0.270908
9720.000000 0.276472
9724.000000 0.285757
9728.000000 0.294449
9732.000000 0.300904
9736.000000 0.311336
9740.000000 0.310943
9744.000000 0.313368
9748.000000 0.328515
9752.000000 0.339441
9756.000000 0.347488
9760.000000 0.351695
9764.000000 0.355426
9768.000000 0.365070
9772.000000 0.382652
9776.000000 0.403557
9780.000000 0.409302
9784.000000 0.408806
9788.000000 0.412195
9792.000000 0.425478
9796.000000 0.429848
9800.000000 0.432651
9804.000000 0.443283
9808.000000 0.447440
9812.000000 0.463463
9816.000000 0.477445
9820.000000 0.480937
9824.000000 0.484048
9828.000000 0.484708
9832.000000 0.484938
9836.000000 0.494922
9840.000000 0.505629
9844.000000 0.514491
9848.000000 0.517876
9852.000000 0.518036
