5380   0.0002
5400   0.0015
5420   0.0043
5440   0.0090
5460   0.0193
5480   0.0388
5500   0.0645
5520   0.1010
5540   0.1411
5560   0.1822
5580   0.2209
5600   0.2565
5620   0.2902
5640   0.3210
5660   0.3486
5680   0.3734
5700   0.3912
5720   0.4032
5740   0.4126
5760   0.4210
5780   0.4282
5800   0.4345
5820   0.4395
5840   0.4447
5860   0.4493
5880   0.4523
5900   0.4553
5920   0.4583
5940   0.4613
5960   0.4644
5980   0.4672
6000   0.4692
6020   0.4717
6040   0.4742
6060   0.4768
6080   0.4788
6100   0.4794
6120   0.4796
6140   0.4797
6160   0.4799
6180   0.4809
6200   0.4841
6220   0.4870
6240   0.4900
6260   0.4929
6280   0.4954
6300   0.4967
6320   0.4980
6340   0.4992
6360   0.5004
6380   0.5012
6400   0.5010
6420   0.5008
6440   0.5006
6460   0.5003
6480   0.5002
6500   0.5008
6520   0.5011
6540   0.5010
6560   0.5001
6580   0.4992
6600   0.4968
6620   0.4905
6640   0.4784
6660   0.4603
6680   0.4320
6700   0.3904
6720   0.3402
6740   0.2798
6760   0.2166
6780   0.1593
6800   0.1121
6820   0.0779
6840   0.0502
6860   0.0326
6880   0.0234
6900   0.0175
6920   0.0115
6940   0.0087
6960   0.0070
6980   0.0050
7000   0.0033
7020   0.0018
7040   0.0003
